Cos_min_trig,Cos_max_trig,Cos_min_bigr,Cos_max_bigr
-0.01069012749940157,0.3241276144981384,0.062167614698410034,0.3112647235393524
-0.028293516486883163,0.5812116265296936,0.0028642001561820507,0.623668372631073
0.0395745225250721,0.2578831613063812,0.08063963800668716,0.30839332938194275
0.0974256694316864,0.44425007700920105,0.09490595757961273,0.48400288820266724
0.05009264126420021,0.3521893322467804,0.08217126876115799,0.375955730676651
0.10979718714952469,0.6374720931053162,0.14395655691623688,0.6718977689743042
0.02930360846221447,0.13855724036693573,0.05484342947602272,0.1916840821504593
0.15951518714427948,0.586746335029602,0.04824317246675491,0.5831558108329773
0.0980401486158371,0.555772066116333,0.09767061471939087,0.634841799736023
0.0671197772026062,0.35055309534072876,0.04858173802495003,0.4252535402774811
0.07913507521152496,0.6403439044952393,-0.012019027024507523,0.6000275015830994
0.0802900493144989,0.4793561100959778,0.03411025553941727,0.5219380855560303
0.15724389255046844,0.4768664836883545,0.1460387259721756,0.5010073184967041
0.04661713168025017,0.35889697074890137,0.08043647557497025,0.34925273060798645
0.12173449248075485,0.4810960292816162,0.13084180653095245,0.49295511841773987
0.13841253519058228,0.34549322724342346,0.10550153255462646,0.5040007829666138
0.08302298933267593,0.4306437075138092,0.028185710310935974,0.450646311044693
0.09898926317691803,0.5067756772041321,-0.09182878583669662,0.5522584319114685
0.10044638067483902,0.3826513886451721,0.05490931123495102,0.4138719439506531
-0.03379528596997261,0.466310977935791,-0.08555445820093155,0.47364121675491333
0.054228536784648895,0.42722266912460327,0.11828363686800003,0.461233526468277
0.09388671070337296,0.4910200238227844,0.01985189877450466,0.5232260227203369
0.06464068591594696,0.4139109253883362,-0.0038396220188587904,0.4315253496170044
0.03912651166319847,0.3509584665298462,0.03520633280277252,0.5659279227256775
-0.03205248713493347,0.4212992191314697,0.017680753022432327,0.5183727145195007
0.03611275553703308,0.4178125262260437,-0.11151350289583206,0.4572368264198303
0.014168266206979752,0.5211703181266785,-0.0007255661766976118,0.5543290376663208
0.043603673577308655,0.39265716075897217,0.062085140496492386,0.4476638734340668
0.03830062970519066,0.4199717938899994,-0.014260546304285526,0.4372798502445221
0.07152416557073593,0.41308820247650146,0.05272746458649635,0.4259912967681885
0.06753312051296234,0.45193424820899963,0.030674565583467484,0.44551509618759155
0.09873776137828827,0.6609446406364441,-0.02307719737291336,0.5240588784217834
-0.021914493292570114,0.3998804986476898,-0.07778165489435196,0.42570793628692627
0.16062498092651367,0.45848768949508667,0.14385755360126495,0.4484763443470001
0.17580737173557281,0.537712574005127,0.13832688331604004,0.5216085910797119
0.2684820890426636,0.4756014049053192,0.08286085724830627,0.4554179012775421
0.1761278510093689,0.4756014049053192,0.08286085724830627,0.4554179012775421
0.2251615822315216,0.5237412452697754,0.21564921736717224,0.497312992811203
0.2251615822315216,0.5237412452697754,0.21564921736717224,0.497312992811203
-0.0005347509286366403,0.4151265323162079,0.001100811641663313,0.5200307965278625
0.05959403142333031,0.4527806043624878,-0.0006884552421979606,0.457857221364975
0.05255405232310295,0.4423011541366577,0.014553898014128208,0.5424479246139526
0.13456547260284424,0.4790193438529968,0.07667043060064316,0.4880874454975128
0.07290531694889069,0.48595765233039856,0.05202377587556839,0.5216507315635681
0.1307026892900467,0.4190817177295685,0.1428973376750946,0.45861828327178955
0.10776013880968094,0.5200327634811401,0.1699686050415039,0.5540586113929749
-0.0018048621714115143,0.5151312351226807,-0.03989168256521225,0.5205981731414795
0.05092089995741844,0.5779080390930176,0.05506967008113861,0.5095138549804688
0.03467779606580734,0.28881463408470154,-0.1542983204126358,0.3096058666706085
0.05470849201083183,0.38784465193748474,-0.005184396635740995,0.38573262095451355
0.05699257180094719,0.5266128778457642,-0.007527542766183615,0.5392314195632935
0.07906752824783325,0.2751277685165405,0.08922898024320602,0.21896803379058838
0.16449755430221558,0.43513917922973633,0.10936533659696579,0.4712580740451813
0.05780415236949921,0.35808807611465454,0.00797097384929657,0.37403011322021484
-0.06282953917980194,0.22183115780353546,-0.06820690631866455,0.21133524179458618
0.07134181261062622,0.37955260276794434,0.032902173697948456,0.41978663206100464
0.009790152311325073,0.3574165403842926,0.006603708956390619,0.36770549416542053
0.06717865914106369,0.3625555634498596,0.047574225813150406,0.3839777410030365
0.0493040606379509,0.6311779022216797,-0.009000202640891075,0.6770321726799011
0.05996396392583847,0.38978978991508484,0.016444910317659378,0.3991309404373169
-0.003099858295172453,0.5566136837005615,0.07985522598028183,0.5954338908195496
0.02173115685582161,0.3680812120437622,-0.021337643265724182,0.4037347733974457
0.023619934916496277,0.5417286157608032,0.07509201765060425,0.5539650917053223
0.11059553921222687,0.3393985629081726,0.05458745360374451,0.3507864475250244
0.047914907336235046,0.4442780017852783,-0.06996413320302963,0.5097248554229736
0.052276402711868286,0.44095781445503235,0.0027637428138405085,0.41739746928215027
0.023706957697868347,0.36267974972724915,0.0022534015588462353,0.4115135967731476
0.03686079755425453,0.4732453227043152,0.046341054141521454,0.4578190743923187
0.05115494504570961,0.4696779251098633,0.007306068204343319,0.5112283229827881
-0.027792857959866524,0.41508111357688904,-0.02193586155772209,0.4431554675102234
0.031108679249882698,0.4133177399635315,-0.06035885587334633,0.43727242946624756
0.061425480991601944,0.5912358164787292,0.01215102057904005,0.6353656053543091
0.14188915491104126,0.3415868282318115,0.12002333998680115,0.3591234087944031
0.03911535069346428,0.43426793813705444,0.06935340166091919,0.4017734229564667
0.10776152461767197,0.6168426275253296,0.074463851749897,0.6237611174583435
-0.02274477854371071,0.3983142077922821,-0.03168164938688278,0.3644539713859558
-0.026764340698719025,0.5361498594284058,0.080006442964077,0.5627902150154114
0.09230794757604599,0.7062748074531555,-0.01498221606016159,0.6722769141197205
0.05759746953845024,0.42293062806129456,0.09763997793197632,0.49331992864608765
-0.02194686233997345,0.3976137936115265,-0.00819543655961752,0.3497145473957062
-0.05822332203388214,0.39976271986961365,0.05096010863780975,0.3944712281227112
0.02327789179980755,0.604946494102478,-0.08976521342992783,0.5740318894386292
0.12399653345346451,0.6590092182159424,0.037986621260643005,0.6647815704345703
0.15401743352413177,0.6175799369812012,0.1682126820087433,0.6013522744178772
0.12691108882427216,0.664555549621582,-0.016742689535021782,0.613997220993042
0.024400955066084862,0.4971249997615814,-0.05572474002838135,0.4916735589504242
0.019415751099586487,0.5822583436965942,-0.08530771732330322,0.610027551651001
0.07951602339744568,0.5043965578079224,-0.009675942361354828,0.5410714745521545
0.10755585879087448,0.56584233045578,0.14250177145004272,0.5341001152992249
0.10755585879087448,0.56584233045578,0.14250177145004272,0.5341001152992249
0.10583678632974625,0.3874182403087616,0.00435476703569293,0.33924180269241333
0.05536993220448494,0.4206988513469696,0.0266614630818367,0.43452590703964233
-0.01914653554558754,0.4267186224460602,0.025412667542696,0.44731271266937256
0.10921497642993927,0.4576793313026428,0.14371755719184875,0.45504340529441833
0.08496040850877762,0.4972779154777527,0.08498453348875046,0.5281723737716675
0.013804379850625992,0.3072555363178253,0.05838266760110855,0.32809072732925415
0.047150518745183945,0.3197634220123291,0.005204629153013229,0.34342217445373535
0.0559794045984745,0.2339382767677307,0.022060370072722435,0.23583394289016724
0.157899871468544,0.4069686830043793,0.11885154247283936,0.5008174777030945
0.020012805238366127,0.29373645782470703,0.002349513815715909,0.309002548456192
0.11144328862428665,0.31648948788642883,0.1351606696844101,0.32141998410224915
-0.02250976860523224,0.3545745611190796,0.0582629069685936,0.3750773072242737
0.13215583562850952,0.4342171251773834,0.11354915052652359,0.43499329686164856
0.09975562989711761,0.41500353813171387,0.0338556282222271,0.45732393860816956
-0.051300205290317535,0.48484092950820923,-0.046864286065101624,0.5232534408569336
0.01352452952414751,0.42334622144699097,0.02218647301197052,0.4587623178958893
0.03752068802714348,0.2995446026325226,0.028309352695941925,0.32229048013687134
0.013503058813512325,0.41864797472953796,0.03184598311781883,0.4138330817222595
0.053293343633413315,0.4146379828453064,0.011314920149743557,0.4212821424007416
-0.058403804898262024,0.7561601996421814,-0.03615877404808998,0.7207882404327393
0.05941483750939369,0.5386432409286499,0.04685712605714798,0.46745139360427856
0.015475415624678135,0.42638570070266724,0.03325429931282997,0.4218132793903351
0.005639329086989164,0.5563393235206604,0.07957340031862259,0.6399398446083069
0.02746249921619892,0.34624868631362915,0.0372159481048584,0.383073627948761
0.05941483750939369,0.5386432409286499,0.04685712605714798,0.46745139360427856
0.04625996574759483,0.5231593251228333,0.06668396294116974,0.5605251789093018
0.05610629916191101,0.4518861770629883,0.08932377398014069,0.48346075415611267
0.07939181476831436,0.2915336787700653,0.056596774607896805,0.3123303949832916
0.08277539163827896,0.4600764513015747,-0.0015490312362089753,0.43981796503067017
0.07674667984247208,0.711814820766449,0.033454496413469315,0.6854096055030823
0.16199669241905212,0.5303274393081665,0.1389581561088562,0.5374811291694641
0.2475019246339798,0.6378528475761414,0.18573905527591705,0.6626026034355164
-0.044817760586738586,0.5138294100761414,-0.07576034218072891,0.5534988045692444
0.13185366988182068,0.501570463180542,0.09957841038703918,0.5151920914649963
0.025816502049565315,0.42591047286987305,-0.23465187847614288,0.481085866689682
-0.0076746768318116665,0.4149610102176666,-0.002080099657177925,0.42449867725372314
-0.01756112277507782,0.3458929657936096,-0.018742086365818977,0.4702090919017792
0.07247885316610336,0.4034133851528168,0.07347337901592255,0.3973213732242584
0.06007681041955948,0.3685978353023529,-0.015785085037350655,0.3424157202243805
0.016105275601148605,0.4990690350532532,0.08755537122488022,0.505520224571228
0.01777135580778122,0.3459727168083191,-0.0013406077632680535,0.3512006998062134
0.01777135580778122,0.4377308487892151,-0.0013406077632680535,0.4643106758594513
0.03903033584356308,0.438073992729187,0.02266089618206024,0.43499356508255005
0.08573219925165176,0.3985753357410431,0.10924117267131805,0.4263632595539093
0.08573219925165176,0.4504910111427307,0.10924117267131805,0.4688946008682251
0.05333137512207031,0.38328373432159424,0.023433290421962738,0.3976036012172699
0.15736475586891174,0.4296469986438751,0.1627248227596283,0.4446154832839966
0.10721921920776367,0.48801788687705994,0.05243826285004616,0.5147547125816345
0.0953383520245552,0.5392321348190308,0.1929430514574051,0.5147547125816345
0.02153894491493702,0.3702835738658905,0.015191126614809036,0.3935905694961548
0.02795824222266674,0.3723798394203186,0.061764590442180634,0.32434356212615967
0.0029032353777438402,0.25789570808410645,0.03770268335938454,0.26981058716773987
0.0029032353777438402,0.25789570808410645,0.03770268335938454,0.26981058716773987
-0.03167625889182091,0.2978985607624054,0.028320208191871643,0.2759028375148773
0.06725329160690308,0.5402539372444153,0.059434905648231506,0.579274594783783
-0.02797996625304222,0.44583743810653687,-0.024661961942911148,0.3850206434726715
0.1265629380941391,0.5262855291366577,0.016643568873405457,0.6215429306030273
-0.00904162973165512,0.24760369956493378,0.00684152077883482,0.3068124055862427
0.026605121791362762,0.3805898129940033,0.09458766877651215,0.3945895731449127
0.1135634109377861,0.3638252019882202,0.07262387871742249,0.3336562514305115
0.1135634109377861,0.3638252019882202,0.07262387871742249,0.3336562514305115
-0.13556095957756042,0.5826038718223572,-0.10290153324604034,0.5522308349609375
-0.046447187662124634,0.40719181299209595,-0.059257831424474716,0.3934547007083893
0.02562943659722805,0.35712307691574097,0.03973391652107239,0.3753255307674408
0.08279265463352203,0.3959064781665802,0.10924715548753738,0.40488454699516296
0.10903226584196091,0.5771022439002991,0.15216873586177826,0.5896787047386169
0.13624513149261475,0.5653798580169678,-0.06436391919851303,0.614345133304596
0.056616708636283875,0.6001066565513611,0.163072869181633,0.663189172744751
0.05440475419163704,0.43645790219306946,0.06114940345287323,0.586600661277771
0.08754120022058487,0.3866165280342102,0.09775298088788986,0.37940675020217896
-0.03680454567074776,0.48365265130996704,-0.03145064413547516,0.5269032120704651
-0.029471585527062416,0.4909481704235077,-0.02878478728234768,0.5429768562316895
-0.005590710788965225,0.35682615637779236,-0.01699712686240673,0.4046939015388489
0.12843182682991028,0.4051760733127594,0.09270889312028885,0.43709439039230347
0.10708692669868469,0.28137215971946716,0.10162729024887085,0.32308968901634216
-0.02091708593070507,0.26799529790878296,-0.06766554713249207,0.23761938512325287
0.05203786492347717,0.514938473701477,0.06583788990974426,0.4733087718486786
0.004414379131048918,0.441121369600296,-0.013591115362942219,0.4655025601387024
0.05203786492347717,0.514938473701477,0.06583788990974426,0.4733087718486786
0.06471165269613266,0.3714265823364258,0.1442866325378418,0.47023260593414307
-0.008190139196813107,0.5019324421882629,-0.08266076445579529,0.5636866688728333
0.31387612223625183,0.5665271878242493,0.26454290747642517,0.5968683958053589
0.12035045772790909,0.6492431163787842,0.15092621743679047,0.641137957572937
0.09336701035499573,0.31198233366012573,0.12356701493263245,0.32195815443992615
0.037462737411260605,0.3831993341445923,-0.02002512663602829,0.38309863209724426
0.05519142001867294,0.3928668797016144,-0.08452053368091583,0.3616020381450653
0.06622514128684998,0.4181640148162842,0.05758141726255417,0.5709646940231323
0.0919950008392334,0.5783271789550781,0.15991325676441193,0.5853723287582397
0.1031007245182991,0.55121248960495,0.11716921627521515,0.59183269739151
0.058670926839113235,0.4982524812221527,-0.003219354199245572,0.5495903491973877
-0.0363241471350193,0.5026826858520508,0.05788860470056534,0.5156742334365845
0.0333060622215271,0.35942763090133667,0.041027095168828964,0.3733890652656555
0.03990874066948891,0.4658096432685852,0.06127309799194336,0.40008145570755005
0.08392846584320068,0.45729687809944153,0.06081833317875862,0.4642077386379242
0.09036526083946228,0.30943116545677185,0.05404337868094444,0.3662046492099762
0.08845993131399155,0.398357629776001,0.05744418129324913,0.3935905694961548
0.05637179687619209,0.3266531527042389,0.06394418329000473,0.3716626763343811
0.0445370115339756,0.47658205032348633,0.04921458661556244,0.43436557054519653
0.0524112768471241,0.3990265130996704,-0.005329327192157507,0.4022003710269928
-0.0363009050488472,0.29334768652915955,-0.032741524279117584,0.31068238615989685
0.045392222702503204,0.4163886606693268,-0.02170610800385475,0.42024192214012146
0.04289282113313675,0.40557023882865906,0.016945328563451767,0.4556392431259155
-0.046020179986953735,0.6327153444290161,-0.08801772445440292,0.6368885040283203
0.08537798374891281,0.6490129232406616,0.04939917102456093,0.6692259311676025
-0.05528406426310539,0.4879770874977112,-0.04740721732378006,0.5234991908073425
0.008766003884375095,0.5103561282157898,-0.0608983114361763,0.5457960963249207
0.03752068802714348,0.40204063057899475,0.028309352695941925,0.44430187344551086
0.09765859693288803,0.4114927053451538,0.1041039451956749,0.4344343841075897
0.04454905167222023,0.4163714349269867,0.020071765407919884,0.43557456135749817
-0.04079229012131691,0.5859943628311157,0.01612112671136856,0.5672786235809326
0.05366047844290733,0.4863438010215759,0.012368317693471909,0.528573215007782
0.14017453789710999,0.5053678750991821,0.1584475040435791,0.5194475054740906
0.07325321435928345,0.40634292364120483,0.01222348865121603,0.41300642490386963
0.02792653627693653,0.45910194516181946,0.029156478121876717,0.48983123898506165
0.024226777255535126,0.21477681398391724,0.042316734790802,0.3098527789115906
0.0958980843424797,0.5029869675636292,0.1280021071434021,0.5041597485542297
0.09778003394603729,0.4971434772014618,0.11828403919935226,0.5743988752365112
0.060188427567481995,0.4630628824234009,0.044775981456041336,0.46035048365592957
0.03111538663506508,0.4344148337841034,-0.004488813690841198,0.4409499764442444
0.05969071388244629,0.3976471424102783,-0.00262273196130991,0.43477165699005127
0.05217861756682396,0.38040637969970703,0.08977560698986053,0.41554316878318787
0.10929176211357117,0.35623404383659363,0.13858027756214142,0.41442570090293884
-0.005442585796117783,0.3321704566478729,-0.00262273196130991,0.3408929109573364
0.06007681041955948,0.49597877264022827,0.06297861784696579,0.5905486941337585
-0.020814945921301842,0.4365474581718445,0.03945772349834442,0.4584830105304718
-0.020814945921301842,0.3666859567165375,0.03945772349834442,0.3861691355705261
-0.005442585796117783,0.3321704566478729,-0.00262273196130991,0.3408929109573364
0.06387387216091156,0.43971067667007446,0.1177247017621994,0.4339195191860199
0.061881739646196365,0.4999190866947174,0.08016077429056168,0.5081315040588379
0.05913254991173744,0.4858725666999817,0.004419930744916201,0.540747344493866
0.04295695200562477,0.4799426794052124,0.0015363311395049095,0.47722864151000977
0.13066332042217255,0.5346736311912537,0.08298351615667343,0.6346555352210999
0.114759661257267,0.4447315037250519,0.14494486153125763,0.4055023193359375
0.19840717315673828,0.48036226630210876,0.18143399059772491,0.5261500477790833
0.07942115515470505,0.39829766750335693,0.012888384982943535,0.42461827397346497
0.028688056394457817,0.31065911054611206,0.030585382133722305,0.3383493721485138
-0.010214806534349918,0.4441949427127838,0.06008446589112282,0.4547883868217468
0.03590461239218712,0.4713354706764221,0.03947507217526436,0.4688776433467865
-0.009678755886852741,0.3486800193786621,-0.00573834078386426,0.3877546787261963
0.01073078066110611,0.4387228190898895,0.021608717739582062,0.46457988023757935
0.02956726960837841,0.4984765648841858,0.03574236109852791,0.5740653872489929
0.029838988557457924,0.3742222785949707,-0.12184503674507141,0.3488357365131378
0.08856523036956787,0.45653361082077026,0.08736789226531982,0.44066137075424194
0.17098365724086761,0.6323871612548828,0.12140451371669769,0.7196285724639893
0.1470191776752472,0.38048774003982544,0.13530918955802917,0.3635469675064087
0.15326417982578278,0.5376918911933899,0.15743255615234375,0.5831453204154968
0.01937628537416458,0.34531041979789734,0.03215258568525314,0.3953956365585327
0.18623267114162445,0.4759003221988678,0.03756977245211601,0.5054426193237305
0.07653310149908066,0.4028840661048889,0.035892799496650696,0.4425171911716461
0.31134292483329773,0.4574512541294098,0.23920762538909912,0.47855252027511597
-0.03597205504775047,0.5018582940101624,0.09879272431135178,0.46972033381462097
0.053230881690979004,0.2723773419857025,0.03646354377269745,0.29860857129096985
-0.049706194549798965,0.3741413354873657,-0.03516562655568123,0.4585556089878082
0.17840799689292908,0.4111858308315277,0.2686505913734436,0.43768277764320374
0.06466677784919739,0.23913052678108215,0.06059186905622482,0.2498825490474701
0.013471359387040138,0.5134531259536743,0.025998061522841454,0.6121726632118225
0.04661713168025017,0.35889697074890137,0.08043647557497025,0.34925273060798645
0.04064043611288071,0.4722970128059387,0.009521188214421272,0.4981178641319275
0.1315234750509262,0.44681358337402344,0.08985623717308044,0.4462745189666748
0.10351686924695969,0.39594951272010803,0.07891310751438141,0.4158584773540497
-0.011749534867703915,0.28486964106559753,0.013727804645895958,0.3852534592151642
0.07470008730888367,0.43162623047828674,0.05419262498617172,0.4374637305736542
0.07341567426919937,0.48531609773635864,0.15393389761447906,0.495969295501709
0.014168266206979752,0.5211703181266785,-0.0007255661766976118,0.5543290376663208
0.025241104885935783,0.5149510502815247,0.003665471915155649,0.4976278245449066
0.0962907075881958,0.5477590560913086,0.07938899844884872,0.6116921305656433
0.047315821051597595,0.3977850079536438,0.07184608280658722,0.40560483932495117
0.20249831676483154,0.4728752672672272,0.15097516775131226,0.4693354070186615
0.10723671317100525,0.513266384601593,0.23021246492862701,0.5026527047157288
-0.022940490394830704,0.3352208137512207,-0.014707975089550018,0.3874923884868622
0.06196488067507744,0.35947728157043457,-0.024005766957998276,0.4075701832771301
-0.03938717767596245,0.33106786012649536,-0.032617781311273575,0.3429417312145233
0.1345425397157669,0.40226709842681885,0.15521417558193207,0.40316009521484375
-0.03891739621758461,0.6622738838195801,-0.21145696938037872,0.6709495186805725
0.009950214996933937,0.45433366298675537,-0.019359927624464035,0.5010504722595215
0.04378167912364006,0.5256809592247009,0.05504671484231949,0.5634487867355347
0.061804741621017456,0.527097225189209,0.05093785747885704,0.5371108055114746
0.1761278510093689,0.4756014049053192,0.08286085724830627,0.4554179012775421
0.2684820890426636,0.4756014049053192,0.08286085724830627,0.4554179012775421
0.1761278510093689,0.4756014049053192,0.08286085724830627,0.4554179012775421
0.036867406219244,0.42503780126571655,0.045158594846725464,0.5352081656455994
0.14353889226913452,0.36381304264068604,0.11739469319581985,0.361486554145813
0.07086268812417984,0.48434725403785706,0.07002148777246475,0.4827015995979309
-0.05299197882413864,0.4558628499507904,0.0038651402574032545,0.4388926327228546
0.05591858923435211,0.3604722023010254,0.04716871678829193,0.3380903899669647
-0.005827573128044605,0.27801457047462463,-0.014469508081674576,0.2839372456073761
0.04596095159649849,0.39463770389556885,0.029516298323869705,0.43637633323669434
-0.04724130406975746,0.4983358681201935,0.07278823852539062,0.48447227478027344
0.143429234623909,0.5001171231269836,0.18647831678390503,0.5507012009620667
0.06415761262178421,0.6507607698440552,0.1791592836380005,0.6623979210853577
0.1156981810927391,0.2843104302883148,0.14657485485076904,0.3191089332103729
-0.01028415746986866,0.4687918722629547,0.02179003693163395,0.5091298222541809
0.1561952382326126,0.6280595660209656,0.1259533315896988,0.5787490606307983
0.009929892607033253,0.46613872051239014,-0.01781320571899414,0.4736673831939697
-0.1232304498553276,0.3499664068222046,-0.08511766046285629,0.4346345365047455
-0.0005552316433750093,0.4141860008239746,-0.021255195140838623,0.4115085005760193
0.13809461891651154,0.3625640571117401,0.13428333401679993,0.423424631357193
0.0981360599398613,0.6701740622520447,-0.14567062258720398,0.6606904864311218
0.12215714901685715,0.38376539945602417,0.1437883824110031,0.40651172399520874
0.12520387768745422,0.5816830992698669,0.12358776479959488,0.6263620257377625
0.19520334899425507,0.3429693281650543,0.18774153292179108,0.3627813458442688
-0.0020396034233272076,0.44478532671928406,-0.01209668442606926,0.47010982036590576
0.004523669835180044,0.5343872308731079,0.056365616619586945,0.5293638110160828
0.014447188936173916,0.5340674519538879,0.02687888778746128,0.49230659008026123
0.030391022562980652,0.4385097324848175,-0.05034591630101204,0.46897047758102417
0.03443945199251175,0.37676116824150085,0.07893388718366623,0.3396216332912445
0.03443945199251175,0.39311596751213074,0.07893388718366623,0.4197729527950287
-0.07615046203136444,0.37676116824150085,-0.01720968820154667,0.3222133219242096
0.015355422161519527,0.29586362838745117,0.04521097615361214,0.38434144854545593
0.11033668369054794,0.5166802406311035,0.15535496175289154,0.5323431491851807
0.01875936985015869,0.4343045949935913,-0.027173884212970734,0.5268696546554565
0.07344494014978409,0.40283650159835815,0.1539512723684311,0.3830505609512329
0.20252491533756256,0.5596056580543518,0.18200956284999847,0.6287350654602051
0.059047989547252655,0.42898160219192505,0.09720813482999802,0.42574283480644226
0.031660184264183044,0.3348379135131836,0.058740511536598206,0.3367486894130707
0.056006986647844315,0.38249510526657104,0.05493815243244171,0.35784047842025757
0.062362607568502426,0.47842592000961304,0.09749940782785416,0.5490185618400574
0.06261834502220154,0.42051413655281067,0.11419936269521713,0.4732513725757599
0.08418505638837814,0.4253504276275635,0.1252821832895279,0.5371108055114746
0.10556381195783615,0.40299203991889954,0.10181988030672073,0.4828759431838989
0.15921632945537567,0.625293493270874,0.06836414337158203,0.6166470050811768
0.0575881190598011,0.34283679723739624,0.006922587752342224,0.38530707359313965
0.24205617606639862,0.3988840579986572,0.12486730515956879,0.4298420548439026
0.12388867139816284,0.5303351283073425,0.11605346947908401,0.546685516834259
0.00826144777238369,0.4722970128059387,0.02139877900481224,0.4981178641319275
0.029505707323551178,0.3611515462398529,0.011093758046627045,0.3820355534553528
0.05057896301150322,0.36461859941482544,0.039332736283540726,0.40124621987342834
-0.020489869639277458,0.519819438457489,-0.0034824591130018234,0.5314046740531921
0.09984379261732101,0.4428909420967102,0.08786492049694061,0.42782357335090637
0.04206554591655731,0.4154261350631714,-0.05670801177620888,0.47281545400619507
0.14262156188488007,0.4739747643470764,0.10591038316488266,0.46571120619773865
0.21425355970859528,0.47065651416778564,0.2141820341348648,0.5029088258743286
0.09677322953939438,0.4048875868320465,0.04885898903012276,0.36357271671295166
-0.0027075200341641903,0.502272367477417,-0.07358536124229431,0.5073134303092957
0.05666252598166466,0.4479740560054779,-0.11541539430618286,0.47129252552986145
0.25889256596565247,0.39412233233451843,0.1527956873178482,0.5030841827392578
0.18777121603488922,0.6603330373764038,0.1039469838142395,0.6009638905525208
0.09787983447313309,0.3020259737968445,0.08832747489213943,0.3307315707206726
0.13116823136806488,0.6117764115333557,0.018787534907460213,0.6452797055244446
0.11844325065612793,0.4354066252708435,0.1264386624097824,0.4304467737674713
0.02485913410782814,0.4645005762577057,0.04912213608622551,0.4789855480194092
0.15736475586891174,0.4296469986438751,0.1627248227596283,0.4446154832839966
0.02973853424191475,0.3843724727630615,0.04227912425994873,0.37358778715133667
0.02973853424191475,0.3843724727630615,0.04227912425994873,0.37358778715133667
0.07123442739248276,0.438601553440094,-0.0024877218529582024,0.6900787949562073
0.12114851176738739,0.3381836414337158,0.07775693386793137,0.37356117367744446
0.1917400062084198,0.6264948844909668,-0.06254888325929642,0.6470637321472168
0.1264890730381012,0.398823082447052,-0.00836621318012476,0.3922734558582306
0.04247749224305153,0.24537649750709534,0.004494712222367525,0.2850663661956787
-0.004422391764819622,0.4191558361053467,-0.014844461344182491,0.5738078951835632
0.1458093523979187,0.43251872062683105,0.1492471694946289,0.4630793035030365
0.07509315758943558,0.5706409811973572,0.13847705721855164,0.5329172015190125
0.026566896587610245,0.5008306503295898,0.032546620815992355,0.6224077343940735
-0.03167625889182091,0.2978985607624054,0.028320208191871643,0.2759028375148773
